Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
126071,Alibaba Group,1,172.99,07/22/23 08:00,Maharashtra,Furniture
857960,Realme,4,196.01,09/01/23 04:00,Bihar,Automotive Tools
593433,Google Phone,4,135.63,05/13/23 06:00,Maharashtra,Stationery
614529,Alibaba Group,2,293.97,02/02/23 04:00,Uttar Pradesh,Outdoors
923966,Realme,5,525.61,05/01/23 03:00,Rajasthan,Stationery
308307,Alphabet (Google),2,446.76,10/27/23 08:00,Tamil Nadu,Clothing
318261,Johnson & Johnson,1,555.32,12/30/23 02:00,Maharashtra,Automotive Tools
235386,Berkshire Hathaway,3,552.72,09/15/23 13:00,Maharashtra,Outdoors
328974,Samsung,4,30.82,01/21/23 17:00,Odisha,Stationery
571744,Alibaba Group,1,527.64,01/13/23 15:00,Rajasthan,Personal Care
240810,Meta Platforms (formerly Facebook),3,125.24,03/11/23 09:00,Bihar,Automotive Tools
689200,Samsung,3,146.08,10/30/23 10:00,Madhya Pradesh,Toys
659377,Google Phone,1,130.87,05/09/23 18:00,Bihar,Clothing
924554,Google Phone,1,232.36,06/09/23 14:00,Uttar Pradesh,Stationery
448457,Microsoft,4,471.98,11/15/23 12:00,Karnataka,Automotive Tools
842547,Google Phone,3,266.52,02/21/23 01:00,Karnataka,Toys
682564,Amazon,1,153.36,11/08/23 21:00,Tamil Nadu,Toys
428128,Alibaba Group,1,411.73,07/26/23 01:00,Tamil Nadu,Outdoors
764030,Alphabet (Google),4,509.33,09/05/23 14:00,Madhya Pradesh,Automotive Tools
127267,Microsoft,1,570.85,11/04/23 05:00,Gujarat,Toys
124493,Tencent,4,241.19,03/10/23 09:00,Madhya Pradesh,Furniture
738997,Microsoft,5,541.89,06/22/23 03:00,Rajasthan,Stationery
507350,Berkshire Hathaway,3,187.24,10/30/23 22:00,Telangana,Electronics
717594,Johnson & Johnson,2,237.21,05/06/23 01:00,Telangana,Stationery
211073,Amazon,3,579.02,01/25/23 20:00,Bihar,Clothing
114042,Google Phone,4,146.95,10/13/23 05:00,Tamil Nadu,Furniture
177597,Samsung,3,344.7,05/07/23 10:00,Odisha,Stationery
350814,Berkshire Hathaway,1,361.64,04/02/23 00:00,Maharashtra,Outdoors
381964,Tesla,4,442.0,03/26/23 21:00,Karnataka,Stationery
916613,Realme,5,566.78,04/19/23 12:00,West Bengal,Clothing
820374,Samsung,5,137.46,11/24/23 07:00,Andhra,Toys
591314,Google Phone,1,354.61,07/10/23 18:00,Tamil Nadu,Outdoors
795275,Johnson & Johnson,2,330.7,01/22/23 22:00,Andhra,Outdoors
277470,Amazon,5,425.74,06/22/23 04:00,Gujarat,Clothing
822578,Amazon,1,185.81,03/08/23 01:00,Gujarat,Stationery
407728,Microsoft,2,85.06,08/25/23 02:00,Tamil Nadu,Outdoors
892294,Johnson & Johnson,1,299.45,05/24/23 17:00,Madhya Pradesh,Outdoors
128344,Tesla,5,194.62,02/11/23 07:00,Tamil Nadu,Furniture
463778,Samsung,5,274.02,02/18/23 21:00,Bihar,Outdoors
294777,Google Phone,3,39.53,10/23/23 07:00,Andhra,Automotive Tools
412813,Amazon,3,517.4,12/22/23 17:00,West Bengal,Furniture
588450,Berkshire Hathaway,5,400.63,11/10/23 03:00,West Bengal,Toys
344083,Realme,2,493.73,08/30/23 14:00,Bihar,Automotive Tools
840396,Tesla,4,207.45,07/11/23 04:00,Rajasthan,Clothing
697483,Google Phone,1,547.48,10/28/23 15:00,Maharashtra,Furniture
485903,Meta Platforms (formerly Facebook),3,242.26,01/25/23 08:00,Maharashtra,Electronics
510576,Tencent,5,362.78,09/09/23 12:00,Telangana,Toys
758343,Tencent,3,362.01,09/12/23 06:00,Rajasthan,Clothing
678740,Johnson & Johnson,2,539.93,08/05/23 08:00,Uttar Pradesh,Personal Care
321450,Tencent,2,345.41,03/30/23 04:00,Bihar,Toys
527423,Realme,3,149.18,07/22/23 13:00,Karnataka,Clothing
759050,Amazon,2,473.72,11/01/23 17:00,Gujarat,Electronics
203981,Johnson & Johnson,1,151.98,05/25/23 23:00,Rajasthan,Personal Care
190592,Johnson & Johnson,3,104.49,09/06/23 09:00,Madhya Pradesh,Stationery
581246,Johnson & Johnson,5,90.77,02/03/23 19:00,Tamil Nadu,Furniture
940104,Google Phone,1,585.37,05/24/23 01:00,Rajasthan,Clothing
706526,Amazon,3,63.4,01/13/23 14:00,Gujarat,Clothing
924163,Google Phone,5,330.6,01/09/23 06:00,Uttar Pradesh,Furniture
371488,Alibaba Group,1,242.85,10/28/23 23:00,Madhya Pradesh,Toys
247856,Berkshire Hathaway,1,218.72,12/04/23 23:00,Telangana,Electronics
492722,Amazon,2,385.92,09/19/23 12:00,Telangana,Outdoors
707199,Microsoft,1,275.1,11/23/23 15:00,Andhra,Automotive Tools
247915,Google Phone,1,455.7,07/28/23 06:00,Gujarat,Outdoors
785552,Alphabet (Google),5,169.92,03/31/23 12:00,Madhya Pradesh,Outdoors
981422,Johnson & Johnson,4,483.19,10/23/23 14:00,Rajasthan,Toys
443354,Alibaba Group,2,278.45,10/05/23 19:00,Andhra,Clothing
441327,Google Phone,4,555.31,10/11/23 18:00,West Bengal,Outdoors
413328,Realme,5,219.03,09/28/23 12:00,Telangana,Stationery
970447,Alphabet (Google),5,592.97,07/14/23 01:00,Bihar,Clothing
672844,Berkshire Hathaway,3,593.76,10/25/23 17:00,Tamil Nadu,Outdoors
213255,Johnson & Johnson,1,244.6,03/08/23 03:00,Karnataka,Furniture
498112,Tencent,3,419.14,03/09/23 04:00,Gujarat,Electronics
850057,Tencent,5,297.02,05/28/23 19:00,Telangana,Personal Care
962382,Tencent,4,155.02,10/23/23 03:00,Telangana,Outdoors
896125,Microsoft,4,167.76,06/25/23 14:00,Andhra,Toys
497724,Alibaba Group,1,65.91,01/04/23 14:00,Tamil Nadu,Furniture
332169,Amazon,2,67.72,06/04/23 00:00,Odisha,Automotive Tools
788434,Meta Platforms (formerly Facebook),4,381.92,11/25/23 15:00,West Bengal,Furniture
501890,Alibaba Group,5,284.19,07/25/23 14:00,Maharashtra,Toys
705115,Meta Platforms (formerly Facebook),2,443.7,11/19/23 11:00,Andhra,Furniture
401761,Meta Platforms (formerly Facebook),2,281.7,09/13/23 18:00,Madhya Pradesh,Stationery
464093,Amazon,4,576.88,11/16/23 10:00,Telangana,Furniture
406890,Microsoft,1,180.92,10/30/23 04:00,Gujarat,Stationery
773642,Google Phone,4,355.59,09/14/23 13:00,Uttar Pradesh,Furniture
141275,Berkshire Hathaway,2,316.79,09/19/23 15:00,Maharashtra,Furniture
586728,Samsung,1,86.41,09/14/23 06:00,Telangana,Furniture
565652,Alibaba Group,3,38.14,01/03/23 17:00,Karnataka,Toys
645481,Samsung,1,51.84,11/15/23 16:00,Gujarat,Automotive Tools
440745,Alibaba Group,5,224.8,06/21/23 09:00,Karnataka,Electronics
360068,Tesla,2,115.68,05/29/23 17:00,Rajasthan,Clothing
770232,Amazon,3,45.19,10/04/23 09:00,Maharashtra,Stationery
155085,Tencent,2,245.03,12/24/23 23:00,Bihar,Clothing
127106,Google Phone,4,284.88,07/20/23 05:00,Gujarat,Personal Care
630177,Samsung,2,586.06,02/04/23 20:00,Gujarat,Toys
336779,Microsoft,2,457.23,04/12/23 09:00,Andhra,Toys
514511,Berkshire Hathaway,1,62.08,01/12/23 10:00,Karnataka,Clothing
677775,Tencent,1,133.68,12/14/23 18:00,Bihar,Personal Care
602628,Samsung,5,257.46,05/21/23 21:00,Telangana,Personal Care
378512,Alibaba Group,3,507.53,05/06/23 00:00,Andhra,Electronics
359773,Tesla,3,260.8,08/29/23 20:00,Rajasthan,Automotive Tools
534628,Johnson & Johnson,5,155.93,03/15/23 05:00,Telangana,Personal Care
591153,Amazon,5,79.6,06/18/23 15:00,Karnataka,Furniture
870907,Samsung,3,112.58,01/16/23 16:00,Karnataka,Toys
862482,Johnson & Johnson,2,115.41,05/01/23 05:00,Madhya Pradesh,Toys
206101,Microsoft,1,219.08,05/13/23 19:00,West Bengal,Electronics
672821,Berkshire Hathaway,4,237.34,02/18/23 12:00,Rajasthan,Automotive Tools
277365,Johnson & Johnson,1,85.96,06/03/23 02:00,Karnataka,Automotive Tools
169911,Berkshire Hathaway,2,132.83,09/12/23 08:00,Maharashtra,Toys
517563,Alphabet (Google),5,166.36,05/18/23 03:00,West Bengal,Electronics
304300,Alibaba Group,2,421.7,08/18/23 09:00,Maharashtra,Stationery
157534,Tencent,4,124.9,09/25/23 04:00,Rajasthan,Automotive Tools
473002,Johnson & Johnson,4,360.93,02/13/23 00:00,Maharashtra,Outdoors
842382,Alibaba Group,1,197.1,01/10/23 02:00,Telangana,Toys
698931,Johnson & Johnson,5,468.15,02/18/23 15:00,Karnataka,Clothing
878492,Google Phone,3,414.93,07/01/23 00:00,Karnataka,Outdoors
387957,Realme,5,59.09,04/12/23 21:00,Karnataka,Furniture
619943,Amazon,4,274.78,07/17/23 20:00,Telangana,Furniture
626935,Realme,2,74.17,01/31/23 10:00,West Bengal,Personal Care
289968,Meta Platforms (formerly Facebook),3,36.36,01/25/23 00:00,Telangana,Toys
335991,Johnson & Johnson,5,441.64,10/09/23 01:00,Uttar Pradesh,Personal Care
884070,Berkshire Hathaway,3,404.5,06/13/23 18:00,Gujarat,Electronics
610054,Alibaba Group,1,499.82,12/23/23 17:00,Karnataka,Personal Care
863748,Realme,4,449.91,12/06/23 05:00,Maharashtra,Toys
325515,Alibaba Group,5,35.15,05/21/23 03:00,Telangana,Furniture
967802,Alphabet (Google),2,168.42,01/10/23 13:00,Rajasthan,Stationery
917816,Meta Platforms (formerly Facebook),3,263.97,08/09/23 07:00,West Bengal,Furniture
124478,Microsoft,3,462.31,08/09/23 21:00,Andhra,Personal Care
759139,Microsoft,5,174.86,02/07/23 10:00,Gujarat,Toys
983109,Meta Platforms (formerly Facebook),2,146.18,07/17/23 20:00,Andhra,Outdoors
951813,Google Phone,1,121.8,08/28/23 00:00,Andhra,Personal Care
925366,Alphabet (Google),5,63.94,02/18/23 20:00,Gujarat,Toys
326780,Samsung,4,192.13,11/30/23 07:00,Gujarat,Outdoors
400641,Samsung,2,19.32,04/16/23 06:00,Bihar,Personal Care
754032,Johnson & Johnson,5,564.81,04/15/23 10:00,Tamil Nadu,Automotive Tools
333982,Alibaba Group,1,27.88,06/20/23 23:00,Uttar Pradesh,Automotive Tools
513133,Johnson & Johnson,5,87.23,12/20/23 18:00,Rajasthan,Outdoors
615301,Tencent,3,257.89,06/26/23 04:00,West Bengal,Personal Care
780088,Microsoft,2,534.08,05/26/23 17:00,Karnataka,Clothing
858595,Alphabet (Google),3,49.24,04/17/23 18:00,West Bengal,Automotive Tools
961464,Samsung,2,63.79,11/15/23 15:00,Madhya Pradesh,Furniture
299638,Berkshire Hathaway,4,140.15,06/14/23 13:00,Andhra,Clothing
717458,Alibaba Group,2,422.08,08/26/23 17:00,Tamil Nadu,Personal Care
343786,Alphabet (Google),2,13.9,06/27/23 17:00,Tamil Nadu,Personal Care
485845,Realme,5,358.83,07/29/23 14:00,Gujarat,Outdoors
983460,Johnson & Johnson,3,574.39,09/07/23 16:00,Gujarat,Automotive Tools
186527,Samsung,4,71.08,01/17/23 02:00,Bihar,Personal Care
890640,Alphabet (Google),1,248.44,11/04/23 11:00,West Bengal,Stationery
473072,Microsoft,3,539.96,04/08/23 13:00,Maharashtra,Stationery
298112,Samsung,4,93.51,08/09/23 05:00,Tamil Nadu,Clothing
666512,Berkshire Hathaway,4,249.3,02/09/23 14:00,Bihar,Stationery
314410,Google Phone,3,510.44,12/03/23 14:00,Rajasthan,Automotive Tools
453623,Meta Platforms (formerly Facebook),2,443.01,06/05/23 20:00,Telangana,Furniture
492707,Berkshire Hathaway,3,492.9,02/25/23 05:00,Andhra,Electronics
475047,Amazon,5,226.28,08/16/23 14:00,Telangana,Automotive Tools
605494,Johnson & Johnson,1,494.92,08/22/23 00:00,Madhya Pradesh,Toys
148425,Amazon,3,163.52,12/19/23 21:00,Odisha,Stationery
619091,Amazon,1,317.27,06/11/23 01:00,Tamil Nadu,Stationery
687871,Google Phone,4,446.49,09/20/23 14:00,Andhra,Automotive Tools
369773,Meta Platforms (formerly Facebook),5,546.72,11/08/23 08:00,Rajasthan,Personal Care
153873,Alphabet (Google),1,81.17,09/18/23 00:00,Rajasthan,Automotive Tools
280246,Realme,3,228.01,12/07/23 09:00,Rajasthan,Personal Care
493179,Berkshire Hathaway,4,131.96,04/30/23 06:00,Bihar,Outdoors
563831,Alphabet (Google),1,537.85,10/26/23 03:00,Bihar,Furniture
149424,Alibaba Group,3,296.44,01/17/23 11:00,Odisha,Clothing
111838,Johnson & Johnson,1,464.52,06/03/23 07:00,Gujarat,Toys
710408,Tesla,2,472.52,02/19/23 15:00,Telangana,Electronics
565828,Google Phone,2,499.51,10/21/23 20:00,Uttar Pradesh,Outdoors
432355,Google Phone,2,542.53,01/05/23 20:00,Karnataka,Outdoors
319470,Tesla,4,471.27,11/09/23 13:00,West Bengal,Clothing
398794,Amazon,4,528.13,07/12/23 00:00,Bihar,Outdoors
306560,Tencent,2,300.41,11/16/23 20:00,Odisha,Clothing
340948,Johnson & Johnson,2,455.25,12/13/23 05:00,Maharashtra,Outdoors
419650,Amazon,1,515.24,12/11/23 03:00,Karnataka,Furniture
746591,Tesla,1,266.94,02/01/23 00:00,Gujarat,Electronics
497366,Google Phone,1,117.16,12/03/23 02:00,Telangana,Stationery
770296,Alibaba Group,2,295.53,08/09/23 05:00,West Bengal,Electronics
279490,Alphabet (Google),4,377.96,06/04/23 15:00,Karnataka,Clothing
449881,Berkshire Hathaway,5,333.87,07/02/23 11:00,West Bengal,Stationery
166258,Meta Platforms (formerly Facebook),3,565.35,11/18/23 08:00,Karnataka,Stationery
371371,Google Phone,1,42.08,11/24/23 08:00,Rajasthan,Automotive Tools
606011,Samsung,5,59.37,01/28/23 15:00,Bihar,Electronics
420323,Meta Platforms (formerly Facebook),3,266.04,03/03/23 11:00,Uttar Pradesh,Stationery
945697,Tesla,4,430.65,10/22/23 01:00,Uttar Pradesh,Furniture
890711,Alibaba Group,2,54.32,06/01/23 19:00,Madhya Pradesh,Outdoors
168445,Meta Platforms (formerly Facebook),1,261.29,05/16/23 23:00,Bihar,Stationery
128418,Tencent,4,159.43,09/06/23 20:00,Odisha,Electronics
514617,Berkshire Hathaway,3,319.63,02/15/23 10:00,Tamil Nadu,Personal Care
171917,Amazon,2,337.74,10/01/23 00:00,Bihar,Automotive Tools
500319,Google Phone,2,581.97,03/07/23 01:00,Gujarat,Furniture
275808,Alphabet (Google),2,543.15,02/12/23 20:00,Karnataka,Electronics
263444,Samsung,1,26.44,11/08/23 21:00,Rajasthan,Toys
125406,Tencent,3,272.17,11/22/23 09:00,Uttar Pradesh,Automotive Tools
549293,Tesla,1,114.9,12/02/23 07:00,Karnataka,Furniture
902109,Google Phone,3,321.99,03/11/23 02:00,Rajasthan,Personal Care
561120,Tencent,4,225.18,06/10/23 23:00,Gujarat,Personal Care
600342,Amazon,2,510.26,08/23/23 19:00,Karnataka,Furniture
604164,Samsung,4,39.84,09/01/23 11:00,Andhra,Electronics
209859,Microsoft,5,376.23,10/09/23 13:00,Maharashtra,Furniture
777022,Microsoft,5,203.86,09/10/23 22:00,Andhra,Clothing
851676,Alphabet (Google),1,117.25,09/08/23 20:00,Maharashtra,Toys
439359,Meta Platforms (formerly Facebook),1,505.12,07/04/23 16:00,Bihar,Personal Care
141475,Alibaba Group,1,410.55,06/12/23 23:00,Karnataka,Personal Care
968164,Alibaba Group,3,318.83,01/13/23 06:00,Bihar,Personal Care
109747,Amazon,2,235.19,02/11/23 10:00,Uttar Pradesh,Toys
272895,Johnson & Johnson,2,351.69,03/18/23 10:00,Bihar,Electronics
766137,Alibaba Group,5,244.61,07/17/23 22:00,Bihar,Clothing
466170,Tesla,5,562.71,02/06/23 21:00,Tamil Nadu,Furniture
386680,Tencent,4,275.9,11/21/23 08:00,Telangana,Electronics
561519,Alphabet (Google),4,137.86,03/08/23 05:00,Maharashtra,Furniture
155313,Microsoft,4,227.02,08/25/23 23:00,Karnataka,Automotive Tools
853171,Samsung,4,369.88,07/16/23 11:00,West Bengal,Clothing
814324,Amazon,3,60.55,01/02/23 02:00,West Bengal,Stationery
308875,Microsoft,2,283.06,06/27/23 22:00,Uttar Pradesh,Stationery
426935,Realme,5,153.44,03/09/23 00:00,West Bengal,Toys
729087,Amazon,5,268.38,11/25/23 15:00,Madhya Pradesh,Furniture
588294,Tencent,1,474.84,04/10/23 04:00,Andhra,Stationery
476953,Tesla,1,61.78,04/01/23 05:00,Rajasthan,Stationery
849379,Alibaba Group,2,532.93,06/01/23 13:00,Rajasthan,Furniture
806977,Microsoft,1,270.2,05/12/23 08:00,Andhra,Toys
692624,Meta Platforms (formerly Facebook),3,233.41,03/17/23 15:00,Telangana,Personal Care
784172,Johnson & Johnson,1,316.1,03/23/23 07:00,Telangana,Outdoors
619226,Google Phone,5,257.84,10/03/23 20:00,Tamil Nadu,Personal Care
712177,Berkshire Hathaway,1,116.78,12/05/23 01:00,Telangana,Furniture
236162,Amazon,4,350.34,04/10/23 04:00,West Bengal,Personal Care
707582,Google Phone,2,254.82,08/26/23 06:00,West Bengal,Stationery
980342,Microsoft,1,329.42,03/11/23 15:00,Maharashtra,Toys
889876,Meta Platforms (formerly Facebook),5,152.92,05/03/23 02:00,Madhya Pradesh,Toys
163244,Berkshire Hathaway,4,253.01,03/24/23 09:00,Karnataka,Furniture
849908,Realme,3,526.17,04/30/23 12:00,Uttar Pradesh,Toys
135546,Tesla,5,237.32,02/17/23 20:00,Telangana,Stationery
729118,Berkshire Hathaway,3,205.2,03/16/23 09:00,Maharashtra,Stationery
602884,Google Phone,2,159.11,01/06/23 13:00,West Bengal,Furniture
592416,Realme,5,527.59,11/22/23 00:00,Gujarat,Outdoors
810367,Tesla,1,523.68,05/26/23 20:00,Odisha,Automotive Tools
116524,Tesla,4,316.03,01/25/23 02:00,West Bengal,Stationery
135879,Alphabet (Google),4,287.81,06/07/23 03:00,Odisha,Electronics
252669,Alibaba Group,5,428.74,08/20/23 16:00,Telangana,Clothing
842280,Realme,2,598.59,09/03/23 15:00,Madhya Pradesh,Electronics
163365,Tencent,2,528.85,08/04/23 15:00,Telangana,Outdoors
240421,Tencent,2,475.61,03/15/23 14:00,Odisha,Electronics
973288,Realme,4,338.33,03/01/23 04:00,Karnataka,Personal Care
637048,Alphabet (Google),4,371.34,04/09/23 15:00,Andhra,Outdoors
174600,Johnson & Johnson,2,538.74,12/26/23 09:00,Odisha,Stationery
435543,Tencent,1,494.08,11/09/23 19:00,Bihar,Personal Care
536942,Samsung,4,283.46,03/15/23 22:00,Tamil Nadu,Outdoors
666987,Johnson & Johnson,5,43.46,02/21/23 04:00,Odisha,Personal Care
943280,Meta Platforms (formerly Facebook),4,170.28,11/05/23 19:00,Odisha,Furniture
308565,Tencent,1,323.33,07/08/23 19:00,Rajasthan,Stationery
827321,Microsoft,3,342.71,06/15/23 18:00,Gujarat,Clothing
948303,Alphabet (Google),4,419.26,07/09/23 16:00,Bihar,Electronics
585304,Tesla,2,12.57,06/23/23 22:00,Bihar,Electronics
565753,Johnson & Johnson,4,190.92,09/12/23 19:00,Telangana,Personal Care
757430,Alibaba Group,1,258.38,07/08/23 08:00,Karnataka,Furniture
697121,Microsoft,3,525.38,05/14/23 19:00,Maharashtra,Clothing
865587,Tesla,4,226.17,10/11/23 13:00,Maharashtra,Furniture
808807,Alphabet (Google),3,235.93,10/25/23 12:00,Maharashtra,Personal Care
838312,Alphabet (Google),5,42.09,09/14/23 18:00,Rajasthan,Stationery
158367,Alphabet (Google),2,564.4,02/14/23 14:00,Telangana,Toys
171188,Tesla,1,321.87,12/12/23 16:00,Bihar,Stationery
542719,Berkshire Hathaway,2,225.7,10/18/23 01:00,Maharashtra,Automotive Tools
849112,Berkshire Hathaway,4,573.07,09/03/23 18:00,Bihar,Personal Care
943846,Meta Platforms (formerly Facebook),4,440.1,01/12/23 12:00,Tamil Nadu,Electronics
296079,Berkshire Hathaway,4,449.5,12/30/23 15:00,Karnataka,Outdoors
694789,Microsoft,1,510.45,01/19/23 02:00,Rajasthan,Clothing
751481,Samsung,3,473.69,09/28/23 22:00,Madhya Pradesh,Stationery
452071,Samsung,3,250.15,06/07/23 16:00,Odisha,Toys
920414,Amazon,1,576.07,08/04/23 19:00,Madhya Pradesh,Clothing
843921,Alibaba Group,3,432.95,07/25/23 09:00,Gujarat,Outdoors
700825,Amazon,4,451.84,01/26/23 04:00,Madhya Pradesh,Automotive Tools
805100,Berkshire Hathaway,3,178.77,06/13/23 23:00,Bihar,Automotive Tools
649724,Alphabet (Google),3,440.49,02/25/23 06:00,Gujarat,Outdoors
385852,Tesla,3,108.36,06/22/23 05:00,Tamil Nadu,Stationery
392293,Johnson & Johnson,1,555.44,04/01/23 04:00,Tamil Nadu,Personal Care
355519,Alibaba Group,2,157.67,01/27/23 16:00,Karnataka,Stationery
470961,Berkshire Hathaway,4,157.32,03/20/23 19:00,Odisha,Personal Care
291789,Alibaba Group,4,451.23,09/30/23 20:00,Telangana,Personal Care
138776,Samsung,4,325.35,02/23/23 22:00,Maharashtra,Furniture
732627,Tesla,3,372.4,04/02/23 18:00,Tamil Nadu,Furniture
779726,Samsung,2,100.23,04/09/23 00:00,Gujarat,Stationery
806784,Tencent,4,237.29,01/06/23 16:00,Odisha,Personal Care
364061,Tesla,4,585.17,10/04/23 18:00,Maharashtra,Clothing
427040,Tencent,2,197.92,04/06/23 04:00,Bihar,Clothing
781848,Google Phone,4,23.97,01/03/23 16:00,Rajasthan,Furniture
985815,Meta Platforms (formerly Facebook),2,282.14,09/13/23 13:00,Madhya Pradesh,Furniture
773590,Samsung,1,136.6,07/20/23 20:00,Karnataka,Automotive Tools
421880,Samsung,3,113.38,02/13/23 22:00,West Bengal,Personal Care
705829,Johnson & Johnson,4,437.07,07/20/23 11:00,Tamil Nadu,Personal Care
304427,Samsung,5,579.66,03/17/23 03:00,Gujarat,Toys
200600,Johnson & Johnson,1,196.44,08/09/23 08:00,Madhya Pradesh,Personal Care
611830,Samsung,4,217.69,08/22/23 08:00,Uttar Pradesh,Electronics
867313,Google Phone,2,318.77,09/14/23 07:00,Maharashtra,Automotive Tools
964205,Microsoft,4,23.83,02/20/23 21:00,Bihar,Clothing
904564,Google Phone,5,142.09,06/24/23 19:00,Maharashtra,Electronics
589943,Google Phone,1,269.61,05/10/23 17:00,Tamil Nadu,Toys
948742,Tencent,1,360.97,11/02/23 12:00,Telangana,Stationery
576874,Amazon,3,316.77,11/23/23 19:00,Uttar Pradesh,Automotive Tools
163584,Samsung,1,556.95,10/09/23 18:00,Bihar,Furniture
204529,Google Phone,2,566.12,12/26/23 14:00,Telangana,Personal Care
912077,Alphabet (Google),5,168.98,08/10/23 04:00,Maharashtra,Automotive Tools
402623,Tesla,2,276.99,09/19/23 21:00,Rajasthan,Personal Care
640611,Microsoft,5,240.59,04/11/23 06:00,Telangana,Outdoors
283961,Meta Platforms (formerly Facebook),2,334.92,09/21/23 19:00,Tamil Nadu,Stationery
630454,Berkshire Hathaway,2,109.99,10/25/23 00:00,Rajasthan,Outdoors
549302,Microsoft,1,165.04,10/18/23 03:00,Odisha,Furniture
995572,Tesla,5,210.97,05/02/23 08:00,Rajasthan,Electronics
759543,Tencent,4,331.64,12/31/23 03:00,West Bengal,Outdoors
665022,Meta Platforms (formerly Facebook),4,499.35,09/22/23 15:00,Karnataka,Outdoors
671158,Meta Platforms (formerly Facebook),1,415.87,01/21/23 14:00,West Bengal,Stationery
650358,Samsung,2,81.17,10/12/23 19:00,Maharashtra,Outdoors
378359,Meta Platforms (formerly Facebook),1,343.38,08/17/23 19:00,Odisha,Clothing
960207,Alphabet (Google),2,282.72,01/28/23 06:00,Tamil Nadu,Personal Care
393225,Google Phone,4,190.02,10/23/23 17:00,Maharashtra,Stationery
594565,Microsoft,1,314.22,05/21/23 04:00,Bihar,Personal Care
789780,Google Phone,1,528.71,03/16/23 10:00,Andhra,Electronics
627442,Realme,1,494.96,05/08/23 16:00,Uttar Pradesh,Toys
406250,Johnson & Johnson,3,324.03,12/02/23 01:00,Rajasthan,Furniture
932161,Amazon,4,317.14,02/14/23 05:00,Andhra,Stationery
309569,Tesla,4,372.74,05/28/23 22:00,Karnataka,Electronics
576914,Berkshire Hathaway,5,212.42,06/04/23 02:00,Karnataka,Furniture
923003,Microsoft,1,507.55,10/25/23 23:00,Madhya Pradesh,Stationery
745520,Berkshire Hathaway,2,258.18,06/08/23 17:00,Madhya Pradesh,Automotive Tools
725040,Meta Platforms (formerly Facebook),1,486.79,12/10/23 00:00,Telangana,Clothing
830939,Tencent,4,428.65,04/23/23 06:00,Andhra,Clothing
421419,Tencent,1,172.91,12/06/23 15:00,Gujarat,Clothing
123504,Alphabet (Google),2,305.42,04/07/23 19:00,Tamil Nadu,Outdoors
676690,Alphabet (Google),2,471.88,05/22/23 18:00,Uttar Pradesh,Automotive Tools
580165,Alphabet (Google),1,422.49,03/24/23 01:00,West Bengal,Automotive Tools
746932,Tencent,3,132.04,10/31/23 23:00,Rajasthan,Automotive Tools
460053,Tesla,2,597.96,01/06/23 19:00,Uttar Pradesh,Electronics
789469,Amazon,4,392.8,11/09/23 02:00,Uttar Pradesh,Furniture
684092,Google Phone,4,369.43,03/18/23 11:00,Andhra,Toys
797348,Tesla,4,311.56,07/29/23 06:00,Uttar Pradesh,Toys
798649,Alibaba Group,1,81.25,07/25/23 13:00,Rajasthan,Stationery
759047,Tencent,1,565.21,11/14/23 18:00,Tamil Nadu,Electronics
760790,Google Phone,1,366.92,10/29/23 00:00,Odisha,Electronics
246378,Microsoft,4,174.03,03/27/23 02:00,Bihar,Personal Care
361407,Samsung,1,68.33,08/23/23 16:00,Odisha,Furniture
452143,Samsung,3,105.34,10/23/23 13:00,Tamil Nadu,Stationery
846736,Samsung,3,87.33,09/10/23 22:00,Karnataka,Outdoors
823696,Realme,4,157.45,03/23/23 17:00,Uttar Pradesh,Toys
970400,Berkshire Hathaway,2,112.06,08/05/23 09:00,Rajasthan,Outdoors
370344,Alibaba Group,3,311.72,05/24/23 02:00,Karnataka,Outdoors
638016,Johnson & Johnson,5,479.75,12/13/23 11:00,Telangana,Toys
442400,Tencent,2,166.91,05/17/23 01:00,Bihar,Electronics
243646,Samsung,5,549.95,12/09/23 08:00,Andhra,Stationery
435923,Alibaba Group,5,61.89,06/09/23 22:00,West Bengal,Outdoors
539231,Amazon,5,403.69,09/20/23 01:00,Karnataka,Stationery
923958,Samsung,1,533.29,01/21/23 23:00,Uttar Pradesh,Clothing
727324,Johnson & Johnson,5,519.12,05/11/23 15:00,Madhya Pradesh,Toys
357622,Alibaba Group,1,179.65,01/28/23 10:00,Rajasthan,Stationery
269599,Realme,3,12.57,09/19/23 03:00,Madhya Pradesh,Electronics
685930,Alphabet (Google),4,409.02,08/15/23 21:00,West Bengal,Personal Care
291142,Alphabet (Google),1,388.62,02/13/23 19:00,Madhya Pradesh,Toys
321913,Google Phone,4,60.15,03/26/23 05:00,Karnataka,Clothing
365590,Amazon,4,168.49,02/13/23 18:00,Tamil Nadu,Outdoors
571610,Microsoft,5,11.86,07/08/23 04:00,Uttar Pradesh,Toys
271123,Amazon,4,494.02,05/12/23 12:00,Gujarat,Clothing
875395,Samsung,1,585.7,12/03/23 00:00,Telangana,Furniture
474972,Microsoft,1,583.15,08/27/23 15:00,Telangana,Stationery
432244,Microsoft,2,557.13,09/17/23 22:00,West Bengal,Furniture
411601,Samsung,2,191.9,03/06/23 02:00,Uttar Pradesh,Toys
409758,Tencent,3,253.02,11/06/23 00:00,Uttar Pradesh,Clothing
